Time:,Aruco ID,x,y,z,ms,Lable:
00:06:53.400,,,,,413400.000000113,laying down
00:06:53.433,,,,,413433.333333447,laying down
00:06:53.467,,,,,413466.66666678,laying down
00:06:53.500,,,,,413500.000000113,laying down
00:06:53.533,,,,,413533.333333447,laying down
00:06:53.567,,,,,413566.66666678,laying down
00:06:53.600,,,,,413600.000000113,laying down
00:06:53.633,,,,,413633.333333447,laying down
00:06:53.667,,,,,413666.66666678,laying down
00:06:53.700,,,,,413700.000000113,laying down
00:06:53.733,,,,,413733.333333447,laying down
00:06:53.767,,,,,413766.66666678,laying down
00:06:53.800,,,,,413800.000000114,laying down
00:06:53.833,,,,,413833.333333447,laying down
00:06:53.867,,,,,413866.66666678,laying down
00:06:53.900,,,,,413900.000000114,laying down
00:06:53.933,,,,,413933.333333447,laying down
00:06:53.967,,,,,413966.66666678,laying down
00:06:54.000,,,,,414000.000000114,laying down
00:06:54.033,,,,,414033.333333447,laying down
00:06:54.067,,,,,414066.666666781,laying down
00:06:54.100,,,,,414100.000000114,laying down
00:06:54.133,,,,,414133.333333447,laying down
00:06:54.167,,,,,414166.666666781,laying down
00:06:54.200,,,,,414200.000000114,laying down
00:06:54.233,,,,,414233.333333447,laying down
00:06:54.267,,,,,414266.666666781,laying down
00:06:54.300,,,,,414300.000000114,laying down
00:06:54.333,,,,,414333.333333447,laying down
00:06:54.367,,,,,414366.666666781,laying down
00:06:54.400,,,,,414400.000000114,laying down
00:06:54.433,,,,,414433.333333447,laying down
00:06:54.467,,,,,414466.666666781,laying down
00:06:54.500,,,,,414500.000000114,laying down
00:06:54.533,,,,,414533.333333448,laying down
00:06:54.567,,,,,414566.666666781,laying down
00:06:54.600,,,,,414600.000000114,laying down
00:06:54.633,,,,,414633.333333448,laying down
00:06:54.667,,,,,414666.666666781,laying down
00:06:54.700,,,,,414700.000000114,laying down
00:06:54.733,,,,,414733.333333448,laying down
00:06:54.767,,,,,414766.666666781,laying down
00:06:54.800,,,,,414800.000000114,laying down
00:06:54.833,,,,,414833.333333448,laying down
00:06:54.867,,,,,414866.666666781,laying down
00:06:54.900,,,,,414900.000000114,laying down
00:06:54.933,,,,,414933.333333448,laying down
00:06:54.967,,,,,414966.666666781,laying down
00:06:55.000,,,,,415000.000000115,laying down
00:06:55.033,,,,,415033.333333448,laying down
00:06:55.067,,,,,415066.666666781,laying down
00:06:55.100,,,,,415100.000000115,laying down
00:06:55.133,,,,,415133.333333448,laying down
00:06:55.167,,,,,415166.666666781,laying down
00:06:55.200,,,,,415200.000000115,laying down
00:06:55.233,,,,,415233.333333448,laying down
00:06:55.267,,,,,415266.666666781,laying down
00:06:55.300,,,,,415300.000000115,laying down
00:06:55.333,,,,,415333.333333448,laying down
00:06:55.367,,,,,415366.666666781,laying down
00:06:55.400,,,,,415400.000000115,laying down
00:06:55.433,,,,,415433.333333448,laying down
00:06:55.467,,,,,415466.666666782,laying down
00:06:55.500,,,,,415500.000000115,laying down
00:06:55.533,,,,,415533.333333448,laying down
00:06:55.567,,,,,415566.666666782,laying down
00:06:55.600,,,,,415600.000000115,laying down
00:06:55.633,,,,,415633.333333448,laying down
00:06:55.667,,,,,415666.666666782,laying down
00:06:55.700,,,,,415700.000000115,laying down
00:06:55.733,,,,,415733.333333449,laying down
00:06:55.767,,,,,415766.666666782,laying down
00:06:55.800,,,,,415800.000000115,laying down
00:06:55.833,,,,,415833.333333449,laying down
00:06:55.867,,,,,415866.666666782,laying down
00:06:55.900,,,,,415900.000000115,laying down
00:06:55.933,,,,,415933.333333449,laying down
00:06:55.967,,,,,415966.666666782,laying down
00:06:56.000,,,,,416000.000000115,laying down
00:06:56.033,,,,,416033.333333449,laying down
00:06:56.067,,,,,416066.666666782,laying down
00:06:56.100,,,,,416100.000000115,laying down
00:06:56.133,,,,,416133.333333449,laying down
00:06:56.167,,,,,416166.666666782,laying down
00:06:56.200,,,,,416200.000000115,laying down
00:06:56.233,,,,,416233.333333449,laying down
00:06:56.267,,,,,416266.666666782,laying down
00:06:56.300,,,,,416300.000000116,laying down
00:06:56.333,,,,,416333.333333449,laying down
00:06:56.367,,,,,416366.666666782,laying down
00:06:56.400,,,,,416400.000000116,laying down
00:06:56.433,,,,,416433.333333449,laying down
00:06:56.467,,,,,416466.666666782,laying down
00:06:56.500,,,,,416500.000000116,laying down
00:06:56.533,,,,,416533.333333449,laying down
00:06:56.567,,,,,416566.666666783,laying down
00:06:56.600,,,,,416600.000000116,laying down
00:06:56.633,,,,,416633.333333449,laying down
00:06:56.667,,,,,416666.666666783,laying down
00:06:56.700,,,,,416700.000000116,laying down
00:06:56.733,,,,,416733.333333449,laying down
00:06:56.767,,,,,416766.666666783,laying down
00:06:56.800,,,,,416800.000000116,laying down
00:06:56.833,,,,,416833.333333449,laying down
00:06:56.867,,,,,416866.666666783,laying down
00:06:56.900,,,,,416900.000000116,laying down
00:06:56.933,,,,,416933.333333449,laying down
00:06:56.967,,,,,416966.666666783,laying down
00:06:57.000,,,,,417000.000000116,laying down
00:06:57.033,,,,,417033.33333345,laying down
00:06:57.067,,,,,417066.666666783,laying down
00:06:57.100,,,,,417100.000000116,laying down
00:06:57.133,,,,,417133.33333345,laying down
00:06:57.167,,,,,417166.666666783,laying down
00:06:57.200,,,,,417200.000000116,laying down
00:06:57.233,,,,,417233.33333345,laying down
00:06:57.267,,,,,417266.666666783,laying down
00:06:57.300,,,,,417300.000000116,laying down
00:06:57.333,,,,,417333.33333345,laying down
00:06:57.367,,,,,417366.666666783,laying down
00:06:57.400,,,,,417400.000000117,laying down
00:06:57.433,,,,,417433.33333345,laying down
00:06:57.467,,,,,417466.666666783,laying down
00:06:57.500,,,,,417500.000000117,laying down
00:06:57.533,,,,,417533.33333345,laying down
00:06:57.567,,,,,417566.666666783,laying down
00:06:57.600,,,,,417600.000000117,laying down
00:06:57.633,,,,,417633.33333345,laying down
00:06:57.667,,,,,417666.666666783,laying down
00:06:57.700,,,,,417700.000000117,laying down
00:06:57.733,,,,,417733.33333345,laying down
00:06:57.767,,,,,417766.666666783,laying down
00:06:57.800,,,,,417800.000000117,laying down
00:06:57.833,,,,,417833.33333345,laying down
00:06:57.867,,,,,417866.666666784,laying down
00:06:57.900,,,,,417900.000000117,laying down
00:06:57.933,,,,,417933.33333345,laying down
00:06:57.967,,,,,417966.666666784,laying down
00:06:58.000,,,,,418000.000000117,laying down
00:06:58.033,,,,,418033.33333345,laying down
00:06:58.067,,,,,418066.666666784,laying down
00:06:58.100,,,,,418100.000000117,laying down
00:06:58.133,,,,,418133.33333345,laying down
00:06:58.167,,,,,418166.666666784,laying down
00:06:58.200,,,,,418200.000000117,laying down
00:06:58.233,,,,,418233.33333345,laying down
00:06:58.267,,,,,418266.666666784,laying down
00:06:58.300,,,,,418300.000000117,laying down
00:06:58.333,,,,,418333.333333451,laying down
00:06:58.367,,,,,418366.666666784,laying down
00:06:58.400,,,,,418400.000000117,laying down
00:06:58.433,,,,,418433.333333451,laying down
00:06:58.467,,,,,418466.666666784,laying down
00:06:58.500,,,,,418500.000000117,laying down
00:06:58.533,,,,,418533.333333451,laying down
00:06:58.567,,,,,418566.666666784,laying down
00:06:58.600,,,,,418600.000000117,laying down
00:06:58.633,,,,,418633.333333451,laying down
00:06:58.667,,,,,418666.666666784,laying down
00:06:58.700,,,,,418700.000000117,laying down
00:06:58.733,,,,,418733.333333451,laying down
00:06:58.767,,,,,418766.666666784,laying down
00:06:58.800,,,,,418800.000000118,laying down
00:06:58.833,,,,,418833.333333451,laying down
00:06:58.867,,,,,418866.666666784,laying down
00:06:58.900,,,,,418900.000000118,laying down
00:06:58.933,,,,,418933.333333451,laying down
00:06:58.967,,,,,418966.666666784,laying down
00:06:59.000,,,,,419000.000000118,laying down
00:06:59.033,,,,,419033.333333451,laying down
00:06:59.067,,,,,419066.666666785,laying down
00:06:59.100,,,,,419100.000000118,laying down
00:06:59.133,,,,,419133.333333451,laying down
00:06:59.167,,,,,419166.666666785,laying down
00:06:59.200,,,,,419200.000000118,laying down
00:06:59.233,,,,,419233.333333451,laying down
00:06:59.267,,,,,419266.666666785,laying down
00:06:59.300,,,,,419300.000000118,laying down
00:06:59.333,,,,,419333.333333451,laying down
00:06:59.367,,,,,419366.666666785,laying down
00:06:59.400,,,,,419400.000000118,laying down
00:06:59.433,,,,,419433.333333451,laying down
00:06:59.467,,,,,419466.666666785,laying down
00:06:59.500,,,,,419500.000000118,laying down
00:06:59.533,,,,,419533.333333451,laying down
00:06:59.567,,,,,419566.666666785,laying down
00:06:59.600,,,,,419600.000000118,laying down
00:06:59.633,,,,,419633.333333452,laying down
00:06:59.667,,,,,419666.666666785,laying down
00:06:59.700,,,,,419700.000000118,laying down
00:06:59.733,,,,,419733.333333452,laying down
00:06:59.767,,,,,419766.666666785,laying down
00:06:59.800,,,,,419800.000000118,laying down
00:06:59.833,,,,,419833.333333452,laying down
00:06:59.867,,,,,419866.666666785,laying down
00:06:59.900,,,,,419900.000000119,laying down
00:06:59.933,,,,,419933.333333452,laying down
00:06:59.967,,,,,419966.666666785,laying down
00:07:0.000,,,,,420000.000000119,laying down
00:07:0.033,,,,,420033.333333452,laying down
00:07:0.067,,,,,420066.666666785,laying down
00:07:0.100,,,,,420100.000000119,laying down
00:07:0.133,,,,,420133.333333452,laying down
00:07:0.167,,,,,420166.666666785,laying down
00:07:0.200,,,,,420200.000000119,laying down
00:07:0.233,,,,,420233.333333452,laying down
00:07:0.267,,,,,420266.666666785,laying down
00:07:0.300,,,,,420300.000000119,laying down
00:07:0.333,,,,,420333.333333452,laying down
00:07:0.367,,,,,420366.666666786,laying down
00:07:0.400,,,,,420400.000000119,laying down
00:07:0.433,,,,,420433.333333452,laying down
00:07:0.467,,,,,420466.666666786,laying down
00:07:0.500,,,,,420500.000000119,laying down
00:07:0.533,,,,,420533.333333452,laying down
00:07:0.567,,,,,420566.666666786,laying down
00:07:0.600,,,,,420600.000000119,laying down
00:07:0.633,,,,,420633.333333452,laying down
00:07:0.667,,,,,420666.666666786,laying down
00:07:0.700,,,,,420700.000000119,laying down
00:07:0.733,,,,,420733.333333452,laying down
00:07:0.767,,,,,420766.666666786,laying down
00:07:0.800,,,,,420800.000000119,laying down
00:07:0.833,,,,,420833.333333453,laying down
00:07:0.867,,,,,420866.666666786,laying down
00:07:0.900,,,,,420900.000000119,laying down
00:07:0.933,,,,,420933.333333453,laying down
00:07:0.967,,,,,420966.666666786,laying down
00:07:1.000,,,,,421000.000000119,laying down
00:07:1.033,,,,,421033.333333453,laying down
00:07:1.067,,,,,421066.666666786,laying down
00:07:1.100,,,,,421100.000000119,laying down
00:07:1.133,,,,,421133.333333453,laying down
00:07:1.167,,,,,421166.666666786,laying down
00:07:1.200,,,,,421200.00000012,laying down
00:07:1.233,,,,,421233.333333453,laying down
00:07:1.267,,,,,421266.666666786,laying down
00:07:1.300,,,,,421300.00000012,laying down
00:07:1.333,,,,,421333.333333453,laying down
00:07:1.367,,,,,421366.666666786,laying down
00:07:1.400,,,,,421400.00000012,laying down
00:07:1.433,,,,,421433.333333453,laying down
00:07:1.467,,,,,421466.666666786,laying down
00:07:1.500,,,,,421500.00000012,laying down
00:07:1.533,,,,,421533.333333453,laying down
00:07:1.567,,,,,421566.666666786,laying down
00:07:1.600,,,,,421600.00000012,laying down
00:07:1.633,,,,,421633.333333453,laying down
00:07:1.667,,,,,421666.666666787,laying down
00:07:1.700,,,,,421700.00000012,laying down
00:07:1.733,,,,,421733.333333453,laying down
00:07:1.767,,,,,421766.666666787,laying down
00:07:1.800,,,,,421800.00000012,laying down
00:07:1.833,,,,,421833.333333453,laying down
00:07:1.867,,,,,421866.666666787,laying down
00:07:1.900,,,,,421900.00000012,laying down
00:07:1.933,,,,,421933.333333453,laying down
00:07:1.967,,,,,421966.666666787,laying down
00:07:2.000,,,,,422000.00000012,laying down
00:07:2.033,,,,,422033.333333453,laying down
00:07:2.067,,,,,422066.666666787,laying down
00:07:2.100,,,,,422100.00000012,laying down
00:07:2.133,,,,,422133.333333454,laying down
00:07:2.167,,,,,422166.666666787,laying down
00:07:2.200,,,,,422200.00000012,laying down
00:07:2.233,,,,,422233.333333454,laying down
00:07:2.267,,,,,422266.666666787,laying down
00:07:2.300,,,,,422300.00000012,laying down
00:07:2.333,,,,,422333.333333454,laying down
00:07:2.367,,,,,422366.666666787,laying down
00:07:2.400,,,,,422400.00000012,laying down
00:07:2.433,,,,,422433.333333454,laying down
00:07:2.467,,,,,422466.666666787,laying down
00:07:2.500,,,,,422500.000000121,laying down
00:07:2.533,,,,,422533.333333454,laying down
00:07:2.567,,,,,422566.666666787,laying down
00:07:2.600,,,,,422600.000000121,laying down
00:07:2.633,,,,,422633.333333454,laying down
00:07:2.667,,,,,422666.666666787,laying down
00:07:2.700,,,,,422700.000000121,laying down
00:07:2.733,,,,,422733.333333454,laying down
00:07:2.767,,,,,422766.666666787,laying down
00:07:2.800,,,,,422800.000000121,laying down
00:07:2.833,,,,,422833.333333454,laying down
00:07:2.867,,,,,422866.666666787,laying down
00:07:2.900,,,,,422900.000000121,laying down
00:07:2.933,,,,,422933.333333454,laying down
00:07:2.967,,,,,422966.666666788,laying down
00:07:3.000,,,,,423000.000000121,laying down
00:07:3.033,,,,,423033.333333454,laying down
00:07:3.067,,,,,423066.666666788,laying down
00:07:3.100,,,,,423100.000000121,laying down
00:07:3.133,,,,,423133.333333454,laying down
00:07:3.167,,,,,423166.666666788,laying down
00:07:3.200,,,,,423200.000000121,laying down
00:07:3.233,,,,,423233.333333454,laying down
00:07:3.267,,,,,423266.666666788,laying down
00:07:3.300,,,,,423300.000000121,laying down
00:07:3.333,,,,,423333.333333455,laying down
00:07:3.367,,,,,423366.666666788,laying down
00:07:3.400,,,,,423400.000000121,laying down
00:07:3.433,,,,,423433.333333455,laying down
00:07:3.467,,,,,423466.666666788,laying down
00:07:3.500,,,,,423500.000000121,laying down
00:07:3.533,,,,,423533.333333455,laying down
00:07:3.567,,,,,423566.666666788,laying down
00:07:3.600,,,,,423600.000000121,laying down
00:07:3.633,,,,,423633.333333455,laying down
00:07:3.667,,,,,423666.666666788,laying down
00:07:3.700,,,,,423700.000000122,laying down
00:07:3.733,,,,,423733.333333455,laying down
00:07:3.767,,,,,423766.666666788,laying down
00:07:3.800,,,,,423800.000000122,laying down
00:07:3.833,,,,,423833.333333455,laying down
00:07:3.867,,,,,423866.666666788,laying down
00:07:3.900,,,,,423900.000000122,laying down
00:07:3.933,,,,,423933.333333455,laying down
00:07:3.967,,,,,423966.666666788,laying down
00:07:4.000,,,,,424000.000000122,laying down
00:07:4.033,,,,,424033.333333455,laying down
00:07:4.067,,,,,424066.666666788,laying down
00:07:4.100,,,,,424100.000000122,laying down
00:07:4.133,,,,,424133.333333455,laying down
00:07:4.167,,,,,424166.666666789,laying down
00:07:4.200,,,,,424200.000000122,laying down
00:07:4.233,,,,,424233.333333455,laying down
00:07:4.267,,,,,424266.666666789,laying down
00:07:4.300,,,,,424300.000000122,laying down
00:07:4.333,,,,,424333.333333455,laying down
00:07:4.367,,,,,424366.666666789,laying down
00:07:4.400,,,,,424400.000000122,laying down
00:07:4.433,,,,,424433.333333455,laying down
00:07:4.467,,,,,424466.666666789,laying down
00:07:4.500,,,,,424500.000000122,laying down
00:07:4.533,,,,,424533.333333455,laying down
00:07:4.567,,,,,424566.666666789,laying down
00:07:4.600,,,,,424600.000000122,laying down
00:07:4.633,,,,,424633.333333456,laying down
00:07:4.667,,,,,424666.666666789,laying down
00:07:4.700,,,,,424700.000000122,laying down
00:07:4.733,,,,,424733.333333456,laying down
00:07:4.767,,,,,424766.666666789,laying down
00:07:4.800,,,,,424800.000000122,laying down
00:07:4.833,,,,,424833.333333456,laying down
00:07:4.867,,,,,424866.666666789,laying down
00:07:4.900,,,,,424900.000000122,laying down
00:07:4.933,,,,,424933.333333456,laying down
00:07:4.967,,,,,424966.666666789,laying down
00:07:5.000,,,,,425000.000000123,laying down
00:07:5.033,,,,,425033.333333456,laying down
00:07:5.067,,,,,425066.666666789,laying down
00:07:5.100,,,,,425100.000000123,laying down
00:07:5.133,,,,,425133.333333456,laying down
00:07:5.167,,,,,425166.666666789,laying down
00:07:5.200,,,,,425200.000000123,laying down
00:07:5.233,,,,,425233.333333456,laying down
00:07:5.267,,,,,425266.666666789,laying down
00:07:5.300,,,,,425300.000000123,laying down
00:07:5.333,,,,,425333.333333456,laying down
00:07:5.367,,,,,425366.666666789,laying down
00:07:5.400,,,,,425400.000000123,laying down
00:07:5.433,,,,,425433.333333456,laying down
00:07:5.467,,,,,425466.66666679,laying down
00:07:5.500,,,,,425500.000000123,laying down
00:07:5.533,,,,,425533.333333456,laying down
00:07:5.567,,,,,425566.66666679,laying down
00:07:5.600,,,,,425600.000000123,laying down
00:07:5.633,,,,,425633.333333456,laying down
00:07:5.667,,,,,425666.66666679,laying down
00:07:5.700,,,,,425700.000000123,laying down
00:07:5.733,,,,,425733.333333456,laying down
00:07:5.767,,,,,425766.66666679,laying down
00:07:5.800,,,,,425800.000000123,laying down
00:07:5.833,,,,,425833.333333457,laying down
00:07:5.867,,,,,425866.66666679,laying down
00:07:5.900,,,,,425900.000000123,laying down
00:07:5.933,,,,,425933.333333457,laying down
00:07:5.967,,,,,425966.66666679,laying down
